X,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264
229,16082,16560,26448,15643,16134,17148,19829,24407,24997,25589,26184,16238,16763,17295,17836,18937,19497,20062,20632,21786,22369,22955,23545,24138,25332,25933,16394,16938,17489,18047,19755,20334,20917,21503,22687,23284,23883,25089,25696,11942,12409,12893,13391,13901,14422,14953,15494,16042,16598,17161,19464,20052,20643,21237,21834,23038,23643,24251,24861,25473,11491,11977,12477,12991,13516,15150,15710,18600,19192,20987,21592,22199,22808,23419,24033,10104,10574,11061,11565,12082,12612,13152,13702,14826,15976,17148,17741,18337,20755,21366,21979,25072,25696,9186,9656,10146,10653,11710,12255,12811,13375,14524,15108,15697,16290,16888,24895,25523,26151,6397,8739,9232,11924,12494,13072,14840,15439,5810,11619,12204,12794,6430,5988,5588,5237,4947,9024,9590,10752,11344,11942,6495,5988,5511,4684,4108,4357,4684,5073,7026,7575,8139,8714,9300,9893,10494,6128,5588,3498,3787,4159,4593,5073,6128,6687,7262,7848,8444,9047,9656,10270,5810,5237,3674,2905,3248,3674,4159,4684,5237,5810,6397,6996,7603,8216,9457,5550,4947,4357,3787,3248,2756,2342,2054,1949,2054,2342,3248,3787,4357,4947,5550,6162,6781,7406,8034,8666,9300,4108,3498,2342,1837,1452,1299,1452,1837,2342,2905,3498,4108,4729,5356,5988,6624,7262,7902,650,919,1452,2054,2678,3312,3951,4593,5237,5882,6528,7174,0,650,1299,1949,2598,3248,3897,4547,5196,5846,6495,7145,650,919,1452,2054,2678,3312,3951,4593,5237,5882,1299,1452,1837,2342,2905,3498,4108,4729,5356,5988,3248,4357,4947,5550
230,15616,16082,25859,15164,15643,16636,19279,23821,24407,24997,25589,15724,16238,16763,17295,18383,18937,19497,20062,21207,21786,22369,22955,23545,24734,25332,15857,16394,16938,17489,19181,19755,20334,20917,22094,22687,23284,24485,25089,11491,11942,12409,12893,13391,13901,14422,14953,15494,16042,16598,18881,19464,20052,20643,21237,22435,23038,23643,24251,24861,11023,11491,11977,12477,12991,14597,15150,18012,18600,20386,20987,21592,22199,22808,23419,9656,10104,10574,11061,11565,12082,12612,13152,14260,15398,16560,17148,17741,20146,20755,21366,24451,25072,8739,9186,9656,10146,11175,11710,12255,12811,13946,14524,15108,15697,16290,24269,24895,25523,6162,8267,8739,11362,11924,12494,14245,14840,6128,11042,11619,12204,6905,6430,5988,5588,4729,8469,9024,10167,10752,11344,7026,6495,5988,5073,3951,4108,4357,4684,6495,7026,7575,8139,8714,9300,9893,6687,6128,3312,3498,3787,4159,4593,5588,6128,6687,7262,7848,8444,9047,9656,6397,5810,4159,2678,2905,3248,3674,4159,4684,5237,5810,6397,6996,7603,8835,6162,5550,4947,4357,3787,3248,2756,2342,2054,1949,2054,2756,3248,3787,4357,4947,5550,6162,6781,7406,8034,8666,4729,4108,2905,2342,1837,1452,1299,1452,1837,2342,2905,3498,4108,4729,5356,5988,6624,7262,919,650,919,1452,2054,2678,3312,3951,4593,5237,5882,6528,650,0,650,1299,1949,2598,3248,3897,4547,5196,5846,6495,919,650,919,1452,2054,2678,3312,3951,4593,5237,1452,1299,1452,1837,2342,2905,3498,4108,4729,5356,2756,3787,4357,4947
231,15164,15616,25274,14697,15164,16134,18735,23239,23821,24407,24997,15219,15724,16238,16763,17836,18383,18937,19497,20632,21207,21786,22369,22955,24138,24734,15330,15857,16394,16938,18611,19181,19755,20334,21503,22094,22687,23883,24485,11061,11491,11942,12409,12893,13391,13901,14422,14953,15494,16042,18303,18881,19464,20052,20643,21834,22435,23038,23643,24251,10574,11023,11491,11977,12477,14052,14597,17429,18012,19787,20386,20987,21592,22199,22808,9232,9656,10104,10574,11061,11565,12082,12612,13702,14826,15976,16560,17148,19540,20146,20755,23830,24451,8318,8739,9186,9656,10653,11175,11710,12255,13375,13946,14524,15108,15697,23643,24269,24895,5988,7821,8267,10810,11362,11924,13656,14245,6495,10473,11042,11619,7406,6905,6430,5988,4593,7929,8469,9590,10167,10752,7575,7026,6495,5511,3897,3951,4108,4357,5988,6495,7026,7575,8139,8714,9300,7262,6687,3248,3312,3498,3787,4159,5073,5588,6128,6687,7262,7848,8444,9047,6996,6397,4684,2598,2678,2905,3248,3674,4159,4684,5237,5810,6397,6996,8216,6781,6162,5550,4947,4357,3787,3248,2756,2342,2054,1949,2342,2756,3248,3787,4357,4947,5550,6162,6781,7406,8034,5356,4729,3498,2905,2342,1837,1452,1299,1452,1837,2342,2905,3498,4108,4729,5356,5988,6624,1452,919,650,919,1452,2054,2678,3312,3951,4593,5237,5882,1299,650,0,650,1299,1949,2598,3248,3897,4547,5196,5846,1452,919,650,919,1452,2054,2678,3312,3951,4593,1837,1452,1299,1452,1837,2342,2905,3498,4108,4729,2342,3248,3787,4357
232,14726,15164,24691,14245,14697,15643,18199,22659,23239,23821,24407,14726,15219,15724,16238,17295,17836,18383,18937,20062,20632,21207,21786,22369,23545,24138,14812,15330,15857,16394,18047,18611,19181,19755,20917,21503,22094,23284,23883,10653,11061,11491,11942,12409,12893,13391,13901,14422,14953,15494,17729,18303,18881,19464,20052,21237,21834,22435,23038,23643,10146,10574,11023,11491,11977,13516,14052,16850,17429,19192,19787,20386,20987,21592,22199,8835,9232,9656,10104,10574,11061,11565,12082,13152,14260,15398,15976,16560,18937,19540,20146,23211,23830,7929,8318,8739,9186,10146,10653,11175,11710,12811,13375,13946,14524,15108,23020,23643,24269,5882,7406,7821,10270,10810,11362,13072,13656,6905,9915,10473,11042,7929,7406,6905,6430,4547,7406,7929,9024,9590,10167,8139,7575,7026,5988,3951,3897,3951,4108,5511,5988,6495,7026,7575,8139,8714,7848,7262,3312,3248,3312,3498,3787,4593,5073,5588,6128,6687,7262,7848,8444,7603,6996,5237,2678,2598,2678,2905,3248,3674,4159,4684,5237,5810,6397,7603,7406,6781,6162,5550,4947,4357,3787,3248,2756,2342,2054,2054,2342,2756,3248,3787,4357,4947,5550,6162,6781,7406,5988,5356,4108,3498,2905,2342,1837,1452,1299,1452,1837,2342,2905,3498,4108,4729,5356,5988,2054,1452,919,650,919,1452,2054,2678,3312,3951,4593,5237,1949,1299,650,0,650,1299,1949,2598,3248,3897,4547,5196,2054,1452,919,650,919,1452,2054,2678,3312,3951,2342,1837,1452,1299,1452,1837,2342,2905,3498,4108,2054,2756,3248,3787
233,14305,14726,24112,13809,14245,15164,17669,22084,22659,23239,23821,14245,14726,15219,15724,16763,17295,17836,18383,19497,20062,20632,21207,21786,22955,23545,14305,14812,15330,15857,17489,18047,18611,19181,20334,20917,21503,22687,23284,10270,10653,11061,11491,11942,12409,12893,13391,13901,14422,14953,17161,17729,18303,18881,19464,20643,21237,21834,22435,23038,9743,10146,10574,11023,11491,12991,13516,16277,16850,18600,19192,19787,20386,20987,21592,8469,8835,9232,9656,10104,10574,11061,11565,12612,13702,14826,15398,15976,18337,18937,19540,22594,23211,7575,7929,8318,8739,9656,10146,10653,11175,12255,12811,13375,13946,14524,22397,23020,23643,5846,7026,7406,9743,10270,10810,12494,13072,7349,9368,9915,10473,8469,7929,7406,6905,4593,6905,7406,8469,9024,9590,8714,8139,7575,6495,4108,3951,3897,3951,5073,5511,5988,6495,7026,7575,8139,8444,7848,3498,3312,3248,3312,3498,4159,4593,5073,5588,6128,6687,7262,7848,8216,7603,5810,2905,2678,2598,2678,2905,3248,3674,4159,4684,5237,5810,6996,8034,7406,6781,6162,5550,4947,4357,3787,3248,2756,2342,1949,2054,2342,2756,3248,3787,4357,4947,5550,6162,6781,6624,5988,4729,4108,3498,2905,2342,1837,1452,1299,1452,1837,2342,2905,3498,4108,4729,5356,2678,2054,1452,919,650,919,1452,2054,2678,3312,3951,4593,2598,1949,1299,650,0,650,1299,1949,2598,3248,3897,4547,2678,2054,1452,919,650,919,1452,2054,2678,3312,2905,2342,1837,1452,1299,1452,1837,2342,2905,3498,1949,2342,2756,3248
234,13901,14305,23536,13391,13809,14697,17148,21513,22084,22659,23239,13779,14245,14726,15219,16238,16763,17295,17836,18937,19497,20062,20632,21207,22369,22955,13809,14305,14812,15330,16938,17489,18047,18611,19755,20334,20917,22094,22687,9915,10270,10653,11061,11491,11942,12409,12893,13391,13901,14422,16598,17161,17729,18303,18881,20052,20643,21237,21834,22435,9368,9743,10146,10574,11023,12477,12991,15710,16277,18012,18600,19192,19787,20386,20987,8139,8469,8835,9232,9656,10104,10574,11061,12082,13152,14260,14826,15398,17741,18337,18937,21979,22594,7262,7575,7929,8318,9186,9656,10146,10653,11710,12255,12811,13375,13946,21776,22397,23020,5882,6687,7026,9232,9743,10270,11924,12494,7821,8835,9368,9915,9024,8469,7929,7406,4729,6430,6905,7929,8469,9024,9300,8714,8139,7026,4357,4108,3951,3897,4684,5073,5511,5988,6495,7026,7575,9047,8444,3787,3498,3312,3248,3312,3787,4159,4593,5073,5588,6128,6687,7262,8835,8216,6397,3248,2905,2678,2598,2678,2905,3248,3674,4159,4684,5237,6397,8666,8034,7406,6781,6162,5550,4947,4357,3787,3248,2756,2054,1949,2054,2342,2756,3248,3787,4357,4947,5550,6162,7262,6624,5356,4729,4108,3498,2905,2342,1837,1452,1299,1452,1837,2342,2905,3498,4108,4729,3312,2678,2054,1452,919,650,919,1452,2054,2678,3312,3951,3248,2598,1949,1299,650,0,650,1299,1949,2598,3248,3897,3312,2678,2054,1452,919,650,919,1452,2054,2678,3498,2905,2342,1837,1452,1299,1452,1837,2342,2905,2054,2054,2342,2756
235,13516,13901,22965,12991,13391,14245,16636,20947,21513,22084,22659,13327,13779,14245,14726,15724,16238,16763,17295,18383,18937,19497,20062,20632,21786,22369,13327,13809,14305,14812,16394,16938,17489,18047,19181,19755,20334,21503,22094,9590,9915,10270,10653,11061,11491,11942,12409,12893,13391,13901,16042,16598,17161,17729,18303,19464,20052,20643,21237,21834,9024,9368,9743,10146,10574,11977,12477,15150,15710,17429,18012,18600,19192,19787,20386,7848,8139,8469,8835,9232,9656,10104,10574,11565,12612,13702,14260,14826,17148,17741,18337,21366,21979,6996,7262,7575,7929,8739,9186,9656,10146,11175,11710,12255,12811,13375,21157,21776,22397,5988,6397,6687,8739,9232,9743,11362,11924,8318,8318,8835,9368,9590,9024,8469,7929,4947,5988,6430,7406,7929,8469,9893,9300,8714,7575,4684,4357,4108,3951,4357,4684,5073,5511,5988,6495,7026,9656,9047,4159,3787,3498,3312,3248,3498,3787,4159,4593,5073,5588,6128,6687,9457,8835,6996,3674,3248,2905,2678,2598,2678,2905,3248,3674,4159,4684,5810,9300,8666,8034,7406,6781,6162,5550,4947,4357,3787,3248,2342,2054,1949,2054,2342,2756,3248,3787,4357,4947,5550,7902,7262,5988,5356,4729,4108,3498,2905,2342,1837,1452,1299,1452,1837,2342,2905,3498,4108,3951,3312,2678,2054,1452,919,650,919,1452,2054,2678,3312,3897,3248,2598,1949,1299,650,0,650,1299,1949,2598,3248,3951,3312,2678,2054,1452,919,650,919,1452,2054,4108,3498,2905,2342,1837,1452,1299,1452,1837,2342,2342,1949,2054,2342
236,13152,13516,22397,12612,12991,13809,16134,20386,20947,21513,22084,12893,13327,13779,14245,15219,15724,16238,16763,17836,18383,18937,19497,20062,21207,21786,12860,13327,13809,14305,15857,16394,16938,17489,18611,19181,19755,20917,21503,9300,9590,9915,10270,10653,11061,11491,11942,12409,12893,13391,15494,16042,16598,17161,17729,18881,19464,20052,20643,21237,8714,9024,9368,9743,10146,11491,11977,14597,15150,16850,17429,18012,18600,19192,19787,7603,7848,8139,8469,8835,9232,9656,10104,11061,12082,13152,13702,14260,16560,17148,17741,20755,21366,6781,6996,7262,7575,8318,8739,9186,9656,10653,11175,11710,12255,12811,20540,21157,21776,6162,6162,6397,8267,8739,9232,10810,11362,8835,7821,8318,8835,10167,9590,9024,8469,5237,5588,5988,6905,7406,7929,10494,9893,9300,8139,5073,4684,4357,4108,4108,4357,4684,5073,5511,5988,6495,10270,9656,4593,4159,3787,3498,3312,3312,3498,3787,4159,4593,5073,5588,6128,10084,9457,7603,4159,3674,3248,2905,2678,2598,2678,2905,3248,3674,4159,5237,9936,9300,8666,8034,7406,6781,6162,5550,4947,4357,3787,2756,2342,2054,1949,2054,2342,2756,3248,3787,4357,4947,8543,7902,6624,5988,5356,4729,4108,3498,2905,2342,1837,1452,1299,1452,1837,2342,2905,3498,4593,3951,3312,2678,2054,1452,919,650,919,1452,2054,2678,4547,3897,3248,2598,1949,1299,650,0,650,1299,1949,2598,4593,3951,3312,2678,2054,1452,919,650,919,1452,4729,4108,3498,2905,2342,1837,1452,1299,1452,1837,2756,2054,1949,2054
237,12811,13152,21834,12255,12612,13391,15643,19829,20386,20947,21513,12477,12893,13327,13779,14726,15219,15724,16238,17295,17836,18383,18937,19497,20632,21207,12409,12860,13327,13809,15330,15857,16394,16938,18047,18611,19181,20334,20917,9047,9300,9590,9915,10270,10653,11061,11491,11942,12409,12893,14953,15494,16042,16598,17161,18303,18881,19464,20052,20643,8444,8714,9024,9368,9743,11023,11491,14052,14597,16277,16850,17429,18012,18600,19192,7406,7603,7848,8139,8469,8835,9232,9656,10574,11565,12612,13152,13702,15976,16560,17148,20146,20755,6624,6781,6996,7262,7929,8318,8739,9186,10146,10653,11175,11710,12255,19925,20540,21157,6397,5988,6162,7821,8267,8739,10270,10810,9368,7349,7821,8318,10752,10167,9590,9024,5588,5237,5588,6430,6905,7406,11099,10494,9893,8714,5511,5073,4684,4357,3951,4108,4357,4684,5073,5511,5988,10888,10270,5073,4593,4159,3787,3498,3248,3312,3498,3787,4159,4593,5073,5588,10712,10084,8216,4684,4159,3674,3248,2905,2678,2598,2678,2905,3248,3674,4684,10574,9936,9300,8666,8034,7406,6781,6162,5550,4947,4357,3248,2756,2342,2054,1949,2054,2342,2756,3248,3787,4357,9186,8543,7262,6624,5988,5356,4729,4108,3498,2905,2342,1837,1452,1299,1452,1837,2342,2905,5237,4593,3951,3312,2678,2054,1452,919,650,919,1452,2054,5196,4547,3897,3248,2598,1949,1299,650,0,650,1299,1949,5237,4593,3951,3312,2678,2054,1452,919,650,919,5356,4729,4108,3498,2905,2342,1837,1452,1299,1452,3248,2342,2054,1949
238,12494,12811,21277,11924,12255,12991,15164,19279,19829,20386,20947,12082,12477,12893,13327,14245,14726,15219,15724,16763,17295,17836,18383,18937,20062,20632,11977,12409,12860,13327,14812,15330,15857,16394,17489,18047,18611,19755,20334,8835,9047,9300,9590,9915,10270,10653,11061,11491,11942,12409,14422,14953,15494,16042,16598,17729,18303,18881,19464,20052,8216,8444,8714,9024,9368,10574,11023,13516,14052,15710,16277,16850,17429,18012,18600,7262,7406,7603,7848,8139,8469,8835,9232,10104,11061,12082,12612,13152,15398,15976,16560,19540,20146,6528,6624,6781,6996,7575,7929,8318,8739,9656,10146,10653,11175,11710,19312,19925,20540,6687,5882,5988,7406,7821,8267,9743,10270,9915,6905,7349,7821,11344,10752,10167,9590,5988,4947,5237,5988,6430,6905,11710,11099,10494,9300,5988,5511,5073,4684,3897,3951,4108,4357,4684,5073,5511,11510,10888,5588,5073,4593,4159,3787,3312,3248,3312,3498,3787,4159,4593,5073,11344,10712,8835,5237,4684,4159,3674,3248,2905,2678,2598,2678,2905,3248,4159,11213,10574,9936,9300,8666,8034,7406,6781,6162,5550,4947,3787,3248,2756,2342,2054,1949,2054,2342,2756,3248,3787,9829,9186,7902,7262,6624,5988,5356,4729,4108,3498,2905,2342,1837,1452,1299,1452,1837,2342,5882,5237,4593,3951,3312,2678,2054,1452,919,650,919,1452,5846,5196,4547,3897,3248,2598,1949,1299,650,0,650,1299,5882,5237,4593,3951,3312,2678,2054,1452,919,650,5988,5356,4729,4108,3498,2905,2342,1837,1452,1299,3787,2756,2342,2054
239,12204,12494,20724,11619,11924,12612,14697,18735,19279,19829,20386,11710,12082,12477,12893,13779,14245,14726,15219,16238,16763,17295,17836,18383,19497,20062,11565,11977,12409,12860,14305,14812,15330,15857,16938,17489,18047,19181,19755,8666,8835,9047,9300,9590,9915,10270,10653,11061,11491,11942,13901,14422,14953,15494,16042,17161,17729,18303,18881,19464,8034,8216,8444,8714,9024,10146,10574,12991,13516,15150,15710,16277,16850,17429,18012,7174,7262,7406,7603,7848,8139,8469,8835,9656,10574,11565,12082,12612,14826,15398,15976,18937,19540,6495,6528,6624,6781,7262,7575,7929,8318,9186,9656,10146,10653,11175,18702,19312,19925,7026,5846,5882,7026,7406,7821,9232,9743,10473,6495,6905,7349,11942,11344,10752,10167,6430,4729,4947,5588,5988,6430,12324,11710,11099,9893,6495,5988,5511,5073,3951,3897,3951,4108,4357,4684,5073,12134,11510,6128,5588,5073,4593,4159,3498,3312,3248,3312,3498,3787,4159,4593,11977,11344,9457,5810,5237,4684,4159,3674,3248,2905,2678,2598,2678,2905,3674,11853,11213,10574,9936,9300,8666,8034,7406,6781,6162,5550,4357,3787,3248,2756,2342,2054,1949,2054,2342,2756,3248,10473,9829,8543,7902,7262,6624,5988,5356,4729,4108,3498,2905,2342,1837,1452,1299,1452,1837,6528,5882,5237,4593,3951,3312,2678,2054,1452,919,650,919,6495,5846,5196,4547,3897,3248,2598,1949,1299,650,0,650,6528,5882,5237,4593,3951,3312,2678,2054,1452,919,6624,5988,5356,4729,4108,3498,2905,2342,1837,1452,4357,3248,2756,2342
240,11942,12204,20177,11344,11619,12255,14245,18199,18735,19279,19829,11362,11710,12082,12477,13327,13779,14245,14726,15724,16238,16763,17295,17836,18937,19497,11175,11565,11977,12409,13809,14305,14812,15330,16394,16938,17489,18611,19181,8543,8666,8835,9047,9300,9590,9915,10270,10653,11061,11491,13391,13901,14422,14953,15494,16598,17161,17729,18303,18881,7902,8034,8216,8444,8714,9743,10146,12477,12991,14597,15150,15710,16277,16850,17429,7145,7174,7262,7406,7603,7848,8139,8469,9232,10104,11061,11565,12082,14260,14826,15398,18337,18937,6528,6495,6528,6624,6996,7262,7575,7929,8739,9186,9656,10146,10653,18094,18702,19312,7406,5882,5846,6687,7026,7406,8739,9232,11042,6128,6495,6905,12545,11942,11344,10752,6905,4593,4729,5237,5588,5988,12942,12324,11710,10494,7026,6495,5988,5511,4108,3951,3897,3951,4108,4357,4684,12761,12134,6687,6128,5588,5073,4593,3787,3498,3312,3248,3312,3498,3787,4159,12612,11977,10084,6397,5810,5237,4684,4159,3674,3248,2905,2678,2598,2678,3248,12494,11853,11213,10574,9936,9300,8666,8034,7406,6781,6162,4947,4357,3787,3248,2756,2342,2054,1949,2054,2342,2756,11118,10473,9186,8543,7902,7262,6624,5988,5356,4729,4108,3498,2905,2342,1837,1452,1299,1452,7174,6528,5882,5237,4593,3951,3312,2678,2054,1452,919,650,7145,6495,5846,5196,4547,3897,3248,2598,1949,1299,650,0,7174,6528,5882,5237,4593,3951,3312,2678,2054,1452,7262,6624,5988,5356,4729,4108,3498,2905,2342,1837,4947,3787,3248,2756
241,16534,17000,26726,16082,16560,17549,20177,24691,25274,25859,26448,16636,17148,17669,18199,19279,19829,20386,20947,22084,22659,23239,23821,24407,25589,26184,16763,17295,17836,18383,20062,20632,21207,21786,22955,23545,24138,25332,25933,12409,12860,13327,13809,14305,14812,15330,15857,16394,16938,17489,19755,20334,20917,21503,22094,23284,23883,24485,25089,25696,11942,12409,12893,13391,13901,15494,16042,18881,19464,21237,21834,22435,23038,23643,24251,10574,11023,11491,11977,12477,12991,13516,14052,15150,16277,17429,18012,18600,20987,21592,22199,25265,25884,9656,10104,10574,11061,12082,12612,13152,13702,14826,15398,15976,16560,17148,25072,25696,26320,6996,9186,9656,12255,12811,13375,15108,15697,6397,11924,12494,13072,6905,6495,6128,5810,5550,9368,9915,11042,11619,12204,6905,6430,5988,5237,4729,4947,5237,5588,7406,7929,8469,9024,9590,10167,10752,6495,5988,4108,4357,4684,5073,5511,6495,7026,7575,8139,8714,9300,9893,10494,6128,5588,4159,3498,3787,4159,4593,5073,5588,6128,6687,7262,7848,8444,9656,5810,5237,4684,4159,3674,3248,2905,2678,2598,2678,2905,3674,4159,4684,5237,5810,6397,6996,7603,8216,8835,9457,4357,3787,2756,2342,2054,1949,2054,2342,2756,3248,3787,4357,4947,5550,6162,6781,7406,8034,1299,1452,1837,2342,2905,3498,4108,4729,5356,5988,6624,7262,650,919,1452,2054,2678,3312,3951,4593,5237,5882,6528,7174,0,650,1299,1949,2598,3248,3897,4547,5196,5846,650,919,1452,2054,2678,3312,3951,4593,5237,5882,2905,4108,4729,5356
242,16082,16534,26143,15616,16082,17050,19637,24112,24691,25274,25859,16134,16636,17148,17669,18735,19279,19829,20386,21513,22084,22659,23239,23821,24997,25589,16238,16763,17295,17836,19497,20062,20632,21207,22369,22955,23545,24734,25332,11977,12409,12860,13327,13809,14305,14812,15330,15857,16394,16938,19181,19755,20334,20917,21503,22687,23284,23883,24485,25089,11491,11942,12409,12893,13391,14953,15494,18303,18881,20643,21237,21834,22435,23038,23643,10146,10574,11023,11491,11977,12477,12991,13516,14597,15710,16850,17429,18012,20386,20987,21592,24648,25265,9232,9656,10104,10574,11565,12082,12612,13152,14260,14826,15398,15976,16560,24451,25072,25696,6781,8739,9186,11710,12255,12811,14524,15108,6687,11362,11924,12494,7349,6905,6495,6128,5356,8835,9368,10473,11042,11619,7406,6905,6430,5588,4593,4729,4947,5237,6905,7406,7929,8469,9024,9590,10167,7026,6495,3951,4108,4357,4684,5073,5988,6495,7026,7575,8139,8714,9300,9893,6687,6128,4593,3312,3498,3787,4159,4593,5073,5588,6128,6687,7262,7848,9047,6397,5810,5237,4684,4159,3674,3248,2905,2678,2598,2678,3248,3674,4159,4684,5237,5810,6397,6996,7603,8216,8835,4947,4357,3248,2756,2342,2054,1949,2054,2342,2756,3248,3787,4357,4947,5550,6162,6781,7406,1452,1299,1452,1837,2342,2905,3498,4108,4729,5356,5988,6624,919,650,919,1452,2054,2678,3312,3951,4593,5237,5882,6528,650,0,650,1299,1949,2598,3248,3897,4547,5196,919,650,919,1452,2054,2678,3312,3951,4593,5237,2342,3498,4108,4729
243,15643,16082,25564,15164,15616,16560,19103,23536,24112,24691,25274,15643,16134,16636,17148,18199,18735,19279,19829,20947,21513,22084,22659,23239,24407,24997,15724,16238,16763,17295,18937,19497,20062,20632,21786,22369,22955,24138,24734,11565,11977,12409,12860,13327,13809,14305,14812,15330,15857,16394,18611,19181,19755,20334,20917,22094,22687,23284,23883,24485,11061,11491,11942,12409,12893,14422,14953,17729,18303,20052,20643,21237,21834,22435,23038,9743,10146,10574,11023,11491,11977,12477,12991,14052,15150,16277,16850,17429,19787,20386,20987,24033,24648,8835,9232,9656,10104,11061,11565,12082,12612,13702,14260,14826,15398,15976,23830,24451,25072,6624,8318,8739,11175,11710,12255,13946,14524,7026,10810,11362,11924,7821,7349,6905,6495,5237,8318,8835,9915,10473,11042,7929,7406,6905,5988,4547,4593,4729,4947,6430,6905,7406,7929,8469,9024,9590,7575,7026,3897,3951,4108,4357,4684,5511,5988,6495,7026,7575,8139,8714,9300,7262,6687,5073,3248,3312,3498,3787,4159,4593,5073,5588,6128,6687,7262,8444,6996,6397,5810,5237,4684,4159,3674,3248,2905,2678,2598,2905,3248,3674,4159,4684,5237,5810,6397,6996,7603,8216,5550,4947,3787,3248,2756,2342,2054,1949,2054,2342,2756,3248,3787,4357,4947,5550,6162,6781,1837,1452,1299,1452,1837,2342,2905,3498,4108,4729,5356,5988,1452,919,650,919,1452,2054,2678,3312,3951,4593,5237,5882,1299,650,0,650,1299,1949,2598,3248,3897,4547,1452,919,650,919,1452,2054,2678,3312,3951,4593,1837,2905,3498,4108
244,15219,15643,24988,14726,15164,16082,18577,22965,23536,24112,24691,15164,15643,16134,16636,17669,18199,18735,19279,20386,20947,21513,22084,22659,23821,24407,15219,15724,16238,16763,18383,18937,19497,20062,21207,21786,22369,23545,24138,11175,11565,11977,12409,12860,13327,13809,14305,14812,15330,15857,18047,18611,19181,19755,20334,21503,22094,22687,23284,23883,10653,11061,11491,11942,12409,13901,14422,17161,17729,19464,20052,20643,21237,21834,22435,9368,9743,10146,10574,11023,11491,11977,12477,13516,14597,15710,16277,16850,19192,19787,20386,23419,24033,8469,8835,9232,9656,10574,11061,11565,12082,13152,13702,14260,14826,15398,23211,23830,24451,6528,7929,8318,10653,11175,11710,13375,13946,7406,10270,10810,11362,8318,7821,7349,6905,5196,7821,8318,9368,9915,10473,8469,7929,7406,6430,4593,4547,4593,4729,5988,6430,6905,7406,7929,8469,9024,8139,7575,3951,3897,3951,4108,4357,5073,5511,5988,6495,7026,7575,8139,8714,7848,7262,5588,3312,3248,3312,3498,3787,4159,4593,5073,5588,6128,6687,7848,7603,6996,6397,5810,5237,4684,4159,3674,3248,2905,2678,2678,2905,3248,3674,4159,4684,5237,5810,6397,6996,7603,6162,5550,4357,3787,3248,2756,2342,2054,1949,2054,2342,2756,3248,3787,4357,4947,5550,6162,2342,1837,1452,1299,1452,1837,2342,2905,3498,4108,4729,5356,2054,1452,919,650,919,1452,2054,2678,3312,3951,4593,5237,1949,1299,650,0,650,1299,1949,2598,3248,3897,2054,1452,919,650,919,1452,2054,2678,3312,3951,1452,2342,2905,3498
245,14812,15219,24416,14305,14726,15616,18059,22397,22965,23536,24112,14697,15164,15643,16134,17148,17669,18199,18735,19829,20386,20947,21513,22084,23239,23821,14726,15219,15724,16238,17836,18383,18937,19497,20632,21207,21786,22955,23545,10810,11175,11565,11977,12409,12860,13327,13809,14305,14812,15330,17489,18047,18611,19181,19755,20917,21503,22094,22687,23284,10270,10653,11061,11491,11942,13391,13901,16598,17161,18881,19464,20052,20643,21237,21834,9024,9368,9743,10146,10574,11023,11491,11977,12991,14052,15150,15710,16277,18600,19192,19787,22808,23419,8139,8469,8835,9232,10104,10574,11061,11565,12612,13152,13702,14260,14826,22594,23211,23830,6495,7575,7929,10146,10653,11175,12811,13375,7821,9743,10270,10810,8835,8318,7821,7349,5237,7349,7821,8835,9368,9915,9024,8469,7929,6905,4729,4593,4547,4593,5588,5988,6430,6905,7406,7929,8469,8714,8139,4108,3951,3897,3951,4108,4684,5073,5511,5988,6495,7026,7575,8139,8444,7848,6128,3498,3312,3248,3312,3498,3787,4159,4593,5073,5588,6128,7262,8216,7603,6996,6397,5810,5237,4684,4159,3674,3248,2905,2598,2678,2905,3248,3674,4159,4684,5237,5810,6397,6996,6781,6162,4947,4357,3787,3248,2756,2342,2054,1949,2054,2342,2756,3248,3787,4357,4947,5550,2905,2342,1837,1452,1299,1452,1837,2342,2905,3498,4108,4729,2678,2054,1452,919,650,919,1452,2054,2678,3312,3951,4593,2598,1949,1299,650,0,650,1299,1949,2598,3248,2678,2054,1452,919,650,919,1452,2054,2678,3312,1299,1837,2342,2905
