X,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231
106,5846,5882,13656,5196,5237,5550,7349,11619,12204,12794,13391,5237,5588,6430,6905,7406,7929,9024,9590,10167,10752,11344,12545,13152,4684,5073,7575,8139,8714,9893,10494,11099,12324,12942,4593,4159,3787,3498,3312,3248,3312,3498,3787,4593,6687,7262,7848,8444,10270,10888,11510,12134,12761,4159,3674,3248,2905,2678,2905,3248,5810,6397,8216,8835,10084,10712,11344,4357,3787,3248,2756,2342,2054,1949,2342,3248,4947,5550,8034,8666,9300,12494,13136,5356,4729,4108,3498,1837,1452,1299,1837,2342,2905,3498,12409,13056,9117,5237,1452,919,650,2054,14290,1299,650,0,14953,3951,3312,2054,1452,16290,15643,10473,9829,5988,5356,4729,4108,3498,2905,2342,17000,16355,10574,9936,9300,8666,8034,6781,6162,5550,4947,4357,3787,3248,2756,17087,16445,14524,9457,8835,8216,7603,6996,6397,5810,5237,4684,3674,17197,16560,15924,15288,14654,14022,13391,12134,11510,10888,9656,9047,8444,7848,7262,6687,6128,5588,5073,4593,15439,14186,13563,12942,12324,11710,10494,9893,9300,8714,8139,7575,7026,6495,5988,5511,12545,11942,11344,10752,10167,9590,9024,8469,7929,7406,6905,6430,12794,12204,11619,11042,10473,9915,9368,8835,8318,7821,7349,6905,13072,12494,11924,11362,10810,10270,9743,9232,8739,8267,13375,12811,12255,11710,11175,10653,10146,9656,9186,8739,10104
107,16290,16888,28043,16042,16649,17871,20967,25998,26631,27265,27900,18291,18915,20167,20795,21425,22056,23320,23954,24588,25223,25859,27133,27771,18117,18747,21912,22547,23184,24459,25098,25737,27016,27657,12324,12942,13563,14186,14812,15439,16069,16700,17332,18600,21147,21786,22425,23065,24988,25630,26272,26915,27557,12134,12761,13391,14022,14654,16560,17197,20396,21037,22965,23608,24895,25539,26184,11344,11977,12612,13248,13885,14524,15164,16445,17729,19659,20303,22882,23527,24173,27404,28051,9936,10574,11213,11853,13779,14422,15066,16355,17000,17645,18291,27350,27998,5988,9829,13702,14349,14996,16938,919,13656,14305,14953,0,11042,11692,12991,13640,1452,919,4593,5237,9117,9765,10413,11061,11710,12358,13007,2342,1837,4729,5356,5988,6624,7262,8543,9186,9829,10473,11118,11764,12409,13056,2756,2342,2054,6162,6781,7406,8034,8666,9300,9936,10574,11213,12494,3248,2905,2678,2598,2678,2905,3248,4159,4684,5237,6397,6996,7603,8216,8835,9457,10084,10712,11344,11977,3248,3498,3787,4159,4593,5073,6128,6687,7262,7848,8444,9047,9656,10270,10888,11510,5073,5511,5988,6495,7026,7575,8139,8714,9300,9893,10494,11099,5588,5988,6430,6905,7406,7929,8469,9024,9590,10167,10752,11344,6128,6495,6905,7349,7821,8318,8835,9368,9915,10473,6687,7026,7406,7821,8267,8739,9232,9743,10270,10810,10146
108,7575,7929,17489,7026,7406,8267,10810,15439,16042,16649,17259,8318,8835,9915,10473,11042,11619,12794,13391,13991,14597,15205,16432,17050,7929,8469,11344,11942,12545,13763,14378,14996,16238,16863,3951,4108,4357,4684,5073,5511,5988,6495,7026,8139,10494,11099,11710,12324,14186,14812,15439,16069,16700,3312,3498,3787,4159,4593,6128,6687,9656,10270,12134,12761,14022,14654,15288,2598,2678,2905,3248,3674,4159,4684,5810,6996,8835,9457,11977,12612,13248,16445,17087,2342,2054,1949,2054,3248,3787,4357,5550,6162,6781,7406,16355,17000,5356,1837,2905,3498,4108,5988,10413,2678,3312,3951,11042,0,650,1949,2598,12358,11710,6528,5882,2054,1452,919,650,919,1452,2054,13056,12409,6624,5988,5356,4729,4108,2905,2342,1837,1452,1299,1452,1837,2342,13136,12494,10574,5550,4947,4357,3787,3248,2756,2342,2054,1949,2342,13248,12612,11977,11344,10712,10084,9457,8216,7603,6996,5810,5237,4684,4159,3674,3248,2905,2678,2598,2678,11510,10270,9656,9047,8444,7848,6687,6128,5588,5073,4593,4159,3787,3498,3312,3248,8714,8139,7575,7026,6495,5988,5511,5073,4684,4357,4108,3951,9024,8469,7929,7406,6905,6430,5988,5588,5237,4947,4729,4593,9368,8835,8318,7821,7349,6905,6495,6128,5810,5550,9743,9232,8739,8267,7821,7406,7026,6687,6397,6162,7262
109,7262,7575,16888,6687,7026,7821,10270,14840,15439,16042,16649,7821,8318,9368,9915,10473,11042,12204,12794,13391,13991,14597,15817,16432,7406,7929,10752,11344,11942,13152,13763,14378,15616,16238,3897,3951,4108,4357,4684,5073,5511,5988,6495,7575,9893,10494,11099,11710,13563,14186,14812,15439,16069,3248,3312,3498,3787,4159,5588,6128,9047,9656,11510,12134,13391,14022,14654,2678,2598,2678,2905,3248,3674,4159,5237,6397,8216,8835,11344,11977,12612,15804,16445,2756,2342,2054,1949,2756,3248,3787,4947,5550,6162,6781,15710,16355,5988,2342,2342,2905,3498,5356,11061,2054,2678,3312,11692,650,0,1299,1949,13007,12358,7174,6528,2678,2054,1452,919,650,919,1452,13702,13056,7262,6624,5988,5356,4729,3498,2905,2342,1837,1452,1299,1452,1837,13779,13136,11213,6162,5550,4947,4357,3787,3248,2756,2342,2054,2054,13885,13248,12612,11977,11344,10712,10084,8835,8216,7603,6397,5810,5237,4684,4159,3674,3248,2905,2678,2598,12134,10888,10270,9656,9047,8444,7262,6687,6128,5588,5073,4593,4159,3787,3498,3312,9300,8714,8139,7575,7026,6495,5988,5511,5073,4684,4357,4108,9590,9024,8469,7929,7406,6905,6430,5988,5588,5237,4947,4729,9915,9368,8835,8318,7821,7349,6905,6495,6128,5810,10270,9743,9232,8739,8267,7821,7406,7026,6687,6397,7575
110,6781,6996,15697,6162,6397,7026,9232,13656,14245,14840,15439,6905,7349,8318,8835,9368,9915,11042,11619,12204,12794,13391,14597,15205,6430,6905,9590,10167,10752,11942,12545,13152,14378,14996,4108,3951,3897,3951,4108,4357,4684,5073,5511,6495,8714,9300,9893,10494,12324,12942,13563,14186,14812,3498,3312,3248,3312,3498,4593,5073,7848,8444,10270,10888,12134,12761,13391,3248,2905,2678,2598,2678,2905,3248,4159,5237,6996,7603,10084,10712,11344,14524,15164,3787,3248,2756,2342,2054,2342,2756,3787,4357,4947,5550,14422,15066,7262,3498,1452,1837,2342,4108,12358,919,1452,2054,12991,1949,1299,0,650,14305,13656,8469,7821,3951,3312,2678,2054,1452,919,650,14996,14349,8543,7902,7262,6624,5988,4729,4108,3498,2905,2342,1837,1452,1299,15066,14422,12494,7406,6781,6162,5550,4947,4357,3787,3248,2756,2054,15164,14524,13885,13248,12612,11977,11344,10084,9457,8835,7603,6996,6397,5810,5237,4684,4159,3674,3248,2905,13391,12134,11510,10888,10270,9656,8444,7848,7262,6687,6128,5588,5073,4593,4159,3787,10494,9893,9300,8714,8139,7575,7026,6495,5988,5511,5073,4684,10752,10167,9590,9024,8469,7929,7406,6905,6430,5988,5588,5237,11042,10473,9915,9368,8835,8318,7821,7349,6905,6495,11362,10810,10270,9743,9232,8739,8267,7821,7406,7026,8318
111,6624,6781,15108,5988,6162,6687,8739,13072,13656,14245,14840,6495,6905,7821,8318,8835,9368,10473,11042,11619,12204,12794,13991,14597,5988,6430,9024,9590,10167,11344,11942,12545,13763,14378,4357,4108,3951,3897,3951,4108,4357,4684,5073,5988,8139,8714,9300,9893,11710,12324,12942,13563,14186,3787,3498,3312,3248,3312,4159,4593,7262,7848,9656,10270,11510,12134,12761,3674,3248,2905,2678,2598,2678,2905,3674,4684,6397,6996,9457,10084,10712,13885,14524,4357,3787,3248,2756,1949,2054,2342,3248,3787,4357,4947,13779,14422,7902,4108,1299,1452,1837,3498,13007,650,919,1452,13640,2598,1949,650,0,14953,14305,9117,8469,4593,3951,3312,2678,2054,1452,919,15643,14996,9186,8543,7902,7262,6624,5356,4729,4108,3498,2905,2342,1837,1452,15710,15066,13136,8034,7406,6781,6162,5550,4947,4357,3787,3248,2342,15804,15164,14524,13885,13248,12612,11977,10712,10084,9457,8216,7603,6996,6397,5810,5237,4684,4159,3674,3248,14022,12761,12134,11510,10888,10270,9047,8444,7848,7262,6687,6128,5588,5073,4593,4159,11099,10494,9893,9300,8714,8139,7575,7026,6495,5988,5511,5073,11344,10752,10167,9590,9024,8469,7929,7406,6905,6430,5988,5588,11619,11042,10473,9915,9368,8835,8318,7821,7349,6905,11924,11362,10810,10270,9743,9232,8739,8267,7821,7406,8739
112,17741,18337,29459,17489,18094,19312,22397,27412,28043,28675,29308,19723,20344,21592,22218,22845,23473,24734,25365,25998,26631,27265,28535,29171,19540,20167,23320,23954,24588,25859,26496,27133,28409,29048,13763,14378,14996,15616,16238,16863,17489,18117,18747,20010,22547,23184,23821,24459,26376,27016,27657,28298,28939,13563,14186,14812,15439,16069,17965,18600,21786,22425,24347,24988,26272,26915,27557,12761,13391,14022,14654,15288,15924,16560,17836,19114,21037,21679,24251,24895,25539,28764,29409,11344,11977,12612,13248,15164,15804,16445,17729,18372,19015,19659,28697,29344,7406,11213,15066,15710,16355,18291,2342,14996,15643,16290,1452,12358,13007,14305,14953,0,650,5846,6495,10393,11042,11692,12341,12991,13640,14290,919,650,5882,6528,7174,7821,8469,9765,10413,11061,11710,12358,13007,13656,14305,1452,1299,2342,7262,7902,8543,9186,9829,10473,11118,11764,12409,13702,2054,1949,2054,2342,2756,3248,3787,4947,5550,6162,7406,8034,8666,9300,9936,10574,11213,11853,12494,13136,2905,3674,4159,4684,5237,5810,6996,7603,8216,8835,9457,10084,10712,11344,11977,12612,5588,6128,6687,7262,7848,8444,9047,9656,10270,10888,11510,12134,5988,6495,7026,7575,8139,8714,9300,9893,10494,11099,11710,12324,6430,6905,7406,7929,8469,9024,9590,10167,10752,11344,6905,7349,7821,8318,8835,9368,9915,10473,11042,11619,10810
113,17148,17741,28829,16888,17489,18702,21776,26781,27412,28043,28675,19103,19723,20967,21592,22218,22845,24103,24734,25365,25998,26631,27900,28535,18915,19540,22687,23320,23954,25223,25859,26496,27771,28409,13152,13763,14378,14996,15616,16238,16863,17489,18117,19378,21912,22547,23184,23821,25737,26376,27016,27657,28298,12942,13563,14186,14812,15439,17332,17965,21147,21786,23706,24347,25630,26272,26915,12134,12761,13391,14022,14654,15288,15924,17197,18475,20396,21037,23608,24251,24895,28118,28764,10712,11344,11977,12612,14524,15164,15804,17087,17729,18372,19015,28051,28697,6781,10574,14422,15066,15710,17645,1837,14349,14996,15643,919,11710,12358,13656,14305,650,0,5196,5846,9743,10393,11042,11692,12341,12991,13640,1452,919,5237,5882,6528,7174,7821,9117,9765,10413,11061,11710,12358,13007,13656,1837,1452,1837,6624,7262,7902,8543,9186,9829,10473,11118,11764,13056,2342,2054,1949,2054,2342,2756,3248,4357,4947,5550,6781,7406,8034,8666,9300,9936,10574,11213,11853,12494,2678,3248,3674,4159,4684,5237,6397,6996,7603,8216,8835,9457,10084,10712,11344,11977,5073,5588,6128,6687,7262,7848,8444,9047,9656,10270,10888,11510,5511,5988,6495,7026,7575,8139,8714,9300,9893,10494,11099,11710,5988,6430,6905,7406,7929,8469,9024,9590,10167,10752,6495,6905,7349,7821,8318,8835,9368,9915,10473,11042,10270
114,12612,13152,23830,12255,12811,13946,16888,21776,22397,23020,23643,14245,14840,16042,16649,17259,17871,19103,19723,20344,20967,21592,22845,23473,13991,14597,17669,18291,18915,20167,20795,21425,22687,23320,8469,9024,9590,10167,10752,11344,11942,12545,13152,14378,16863,17489,18117,18747,20643,21277,21912,22547,23184,8139,8714,9300,9893,10494,12324,12942,16069,16700,18600,19235,20509,21147,21786,7262,7848,8444,9047,9656,10270,10888,12134,13391,15288,15924,18475,19114,19755,22965,23608,5810,6397,6996,7603,9457,10084,10712,11977,12612,13248,13885,22882,23527,2342,5550,9300,9936,10574,12494,4108,9186,9829,10473,4593,6528,7174,8469,9117,5846,5196,0,650,4547,5196,5846,6495,7145,7794,8444,6528,5882,650,919,1452,2054,2678,3951,4593,5237,5882,6528,7174,7821,8469,6624,5988,4108,1837,2342,2905,3498,4108,4729,5356,5988,6624,7902,6781,6162,5550,4947,4357,3787,3248,2342,2054,1949,2342,2756,3248,3787,4357,4947,5550,6162,6781,7406,5237,4159,3674,3248,2905,2678,2678,2905,3248,3674,4159,4684,5237,5810,6397,6996,3498,3312,3248,3312,3498,3787,4159,4593,5073,5588,6128,6687,4108,3951,3897,3951,4108,4357,4684,5073,5511,5988,6495,7026,4729,4593,4547,4593,4729,4947,5237,5588,5988,6430,5356,5237,5196,5237,5356,5550,5810,6128,6495,6905,6687
115,12082,12612,23211,11710,12255,13375,16290,21157,21776,22397,23020,13656,14245,15439,16042,16649,17259,18486,19103,19723,20344,20967,22218,22845,13391,13991,17050,17669,18291,19540,20167,20795,22056,22687,7929,8469,9024,9590,10167,10752,11344,11942,12545,13763,16238,16863,17489,18117,20010,20643,21277,21912,22547,7575,8139,8714,9300,9893,11710,12324,15439,16069,17965,18600,19872,20509,21147,6687,7262,7848,8444,9047,9656,10270,11510,12761,14654,15288,17836,18475,19114,22322,22965,5237,5810,6397,6996,8835,9457,10084,11344,11977,12612,13248,22237,22882,2054,4947,8666,9300,9936,11853,4729,8543,9186,9829,5237,5882,6528,7821,8469,6495,5846,650,0,3897,4547,5196,5846,6495,7145,7794,7174,6528,919,650,919,1452,2054,3312,3951,4593,5237,5882,6528,7174,7821,7262,6624,4729,1452,1837,2342,2905,3498,4108,4729,5356,5988,7262,7406,6781,6162,5550,4947,4357,3787,2756,2342,2054,2054,2342,2756,3248,3787,4357,4947,5550,6162,6781,5810,4684,4159,3674,3248,2905,2598,2678,2905,3248,3674,4159,4684,5237,5810,6397,3787,3498,3312,3248,3312,3498,3787,4159,4593,5073,5588,6128,4357,4108,3951,3897,3951,4108,4357,4684,5073,5511,5988,6495,4947,4729,4593,4547,4593,4729,4947,5237,5588,5988,5550,5356,5237,5196,5237,5356,5550,5810,6128,6495,6397
116,9232,9656,19540,8739,9186,10146,12811,17489,18094,18702,19312,10270,10810,11924,12494,13072,13656,14840,15439,16042,16649,17259,18486,19103,9915,10473,13391,13991,14597,15817,16432,17050,18291,18915,5237,5588,5988,6430,6905,7406,7929,8469,9024,10167,12545,13152,13763,14378,16238,16863,17489,18117,18747,4684,5073,5511,5988,6495,8139,8714,11710,12324,14186,14812,16069,16700,17332,3787,4159,4593,5073,5588,6128,6687,7848,9047,10888,11510,14022,14654,15288,18475,19114,2678,2905,3248,3674,5237,5810,6397,7603,8216,8835,9457,18372,19015,3787,2054,4947,5550,6162,8034,8543,4729,5356,5988,9117,2054,2678,3951,4593,10393,9743,4547,3897,0,650,1299,1949,2598,3248,3897,11061,10413,4593,3951,3312,2678,2054,919,650,919,1452,2054,2678,3312,3951,11118,10473,8543,3498,2905,2342,1837,1452,1299,1452,1837,2342,3498,11213,10574,9936,9300,8666,8034,7406,6162,5550,4947,3787,3248,2756,2342,2054,1949,2054,2342,2756,3248,9457,8216,7603,6996,6397,5810,4684,4159,3674,3248,2905,2678,2598,2678,2905,3248,6687,6128,5588,5073,4593,4159,3787,3498,3312,3248,3312,3498,7026,6495,5988,5511,5073,4684,4357,4108,3951,3897,3951,4108,7406,6905,6430,5988,5588,5237,4947,4729,4593,4547,7821,7349,6905,6495,6128,5810,5550,5356,5237,5196,5988
117,8835,9232,18937,8318,8739,9656,12255,16888,17489,18094,18702,9743,10270,11362,11924,12494,13072,14245,14840,15439,16042,16649,17871,18486,9368,9915,12794,13391,13991,15205,15817,16432,17669,18291,4947,5237,5588,5988,6430,6905,7406,7929,8469,9590,11942,12545,13152,13763,15616,16238,16863,17489,18117,4357,4684,5073,5511,5988,7575,8139,11099,11710,13563,14186,15439,16069,16700,3498,3787,4159,4593,5073,5588,6128,7262,8444,10270,10888,13391,14022,14654,17836,18475,2598,2678,2905,3248,4684,5237,5810,6996,7603,8216,8835,17729,18372,4357,1949,4357,4947,5550,7406,9186,4108,4729,5356,9765,1452,2054,3312,3951,11042,10393,5196,4547,650,0,650,1299,1949,2598,3248,11710,11061,5237,4593,3951,3312,2678,1452,919,650,919,1452,2054,2678,3312,11764,11118,9186,4108,3498,2905,2342,1837,1452,1299,1452,1837,2905,11853,11213,10574,9936,9300,8666,8034,6781,6162,5550,4357,3787,3248,2756,2342,2054,1949,2054,2342,2756,10084,8835,8216,7603,6996,6397,5237,4684,4159,3674,3248,2905,2678,2598,2678,2905,7262,6687,6128,5588,5073,4593,4159,3787,3498,3312,3248,3312,7575,7026,6495,5988,5511,5073,4684,4357,4108,3951,3897,3951,7929,7406,6905,6430,5988,5588,5237,4947,4729,4593,8318,7821,7349,6905,6495,6128,5810,5550,5356,5237,6162
118,8469,8835,18337,7929,8318,9186,11710,16290,16888,17489,18094,9232,9743,10810,11362,11924,12494,13656,14245,14840,15439,16042,17259,17871,8835,9368,12204,12794,13391,14597,15205,15817,17050,17669,4729,4947,5237,5588,5988,6430,6905,7406,7929,9024,11344,11942,12545,13152,14996,15616,16238,16863,17489,4108,4357,4684,5073,5511,7026,7575,10494,11099,12942,13563,14812,15439,16069,3312,3498,3787,4159,4593,5073,5588,6687,7848,9656,10270,12761,13391,14022,17197,17836,2678,2598,2678,2905,4159,4684,5237,6397,6996,7603,8216,17087,17729,4947,2054,3787,4357,4947,6781,9829,3498,4108,4729,10413,919,1452,2678,3312,11692,11042,5846,5196,1299,650,0,650,1299,1949,2598,12358,11710,5882,5237,4593,3951,3312,2054,1452,919,650,919,1452,2054,2678,12409,11764,9829,4729,4108,3498,2905,2342,1837,1452,1299,1452,2342,12494,11853,11213,10574,9936,9300,8666,7406,6781,6162,4947,4357,3787,3248,2756,2342,2054,1949,2054,2342,10712,9457,8835,8216,7603,6996,5810,5237,4684,4159,3674,3248,2905,2678,2598,2678,7848,7262,6687,6128,5588,5073,4593,4159,3787,3498,3312,3248,8139,7575,7026,6495,5988,5511,5073,4684,4357,4108,3951,3897,8469,7929,7406,6905,6430,5988,5588,5237,4947,4729,8835,8318,7821,7349,6905,6495,6128,5810,5550,5356,6397
119,8139,8469,17741,7575,7929,8739,11175,15697,16290,16888,17489,8739,9232,10270,10810,11362,11924,13072,13656,14245,14840,15439,16649,17259,8318,8835,11619,12204,12794,13991,14597,15205,16432,17050,4593,4729,4947,5237,5588,5988,6430,6905,7406,8469,10752,11344,11942,12545,14378,14996,15616,16238,16863,3951,4108,4357,4684,5073,6495,7026,9893,10494,12324,12942,14186,14812,15439,3248,3312,3498,3787,4159,4593,5073,6128,7262,9047,9656,12134,12761,13391,16560,17197,2905,2678,2598,2678,3674,4159,4684,5810,6397,6996,7603,16445,17087,5550,2342,3248,3787,4357,6162,10473,2905,3498,4108,11061,650,919,2054,2678,12341,11692,6495,5846,1949,1299,650,0,650,1299,1949,13007,12358,6528,5882,5237,4593,3951,2678,2054,1452,919,650,919,1452,2054,13056,12409,10473,5356,4729,4108,3498,2905,2342,1837,1452,1299,1837,13136,12494,11853,11213,10574,9936,9300,8034,7406,6781,5550,4947,4357,3787,3248,2756,2342,2054,1949,2054,11344,10084,9457,8835,8216,7603,6397,5810,5237,4684,4159,3674,3248,2905,2678,2598,8444,7848,7262,6687,6128,5588,5073,4593,4159,3787,3498,3312,8714,8139,7575,7026,6495,5988,5511,5073,4684,4357,4108,3951,9024,8469,7929,7406,6905,6430,5988,5588,5237,4947,9368,8835,8318,7821,7349,6905,6495,6128,5810,5550,6687
120,7848,8139,17148,7262,7575,8318,10653,15108,15697,16290,16888,8267,8739,9743,10270,10810,11362,12494,13072,13656,14245,14840,16042,16649,7821,8318,11042,11619,12204,13391,13991,14597,15817,16432,4547,4593,4729,4947,5237,5588,5988,6430,6905,7929,10167,10752,11344,11942,13763,14378,14996,15616,16238,3897,3951,4108,4357,4684,5988,6495,9300,9893,11710,12324,13563,14186,14812,3312,3248,3312,3498,3787,4159,4593,5588,6687,8444,9047,11510,12134,12761,15924,16560,3248,2905,2678,2598,3248,3674,4159,5237,5810,6397,6996,15804,16445,6162,2756,2756,3248,3787,5550,11118,2342,2905,3498,11710,919,650,1452,2054,12991,12341,7145,6495,2598,1949,1299,650,0,650,1299,13656,13007,7174,6528,5882,5237,4593,3312,2678,2054,1452,919,650,919,1452,13702,13056,11118,5988,5356,4729,4108,3498,2905,2342,1837,1452,1452,13779,13136,12494,11853,11213,10574,9936,8666,8034,7406,6162,5550,4947,4357,3787,3248,2756,2342,2054,1949,11977,10712,10084,9457,8835,8216,6996,6397,5810,5237,4684,4159,3674,3248,2905,2678,9047,8444,7848,7262,6687,6128,5588,5073,4593,4159,3787,3498,9300,8714,8139,7575,7026,6495,5988,5511,5073,4684,4357,4108,9590,9024,8469,7929,7406,6905,6430,5988,5588,5237,9915,9368,8835,8318,7821,7349,6905,6495,6128,5810,7026
121,7603,7848,16560,6996,7262,7929,10146,14524,15108,15697,16290,7821,8267,9232,9743,10270,10810,11924,12494,13072,13656,14245,15439,16042,7349,7821,10473,11042,11619,12794,13391,13991,15205,15817,4593,4547,4593,4729,4947,5237,5588,5988,6430,7406,9590,10167,10752,11344,13152,13763,14378,14996,15616,3951,3897,3951,4108,4357,5511,5988,8714,9300,11099,11710,12942,13563,14186,3498,3312,3248,3312,3498,3787,4159,5073,6128,7848,8444,10888,11510,12134,15288,15924,3674,3248,2905,2678,2905,3248,3674,4684,5237,5810,6397,15164,15804,6781,3248,2342,2756,3248,4947,11764,1837,2342,2905,12358,1452,919,919,1452,13640,12991,7794,7145,3248,2598,1949,1299,650,0,650,14305,13656,7821,7174,6528,5882,5237,3951,3312,2678,2054,1452,919,650,919,14349,13702,11764,6624,5988,5356,4729,4108,3498,2905,2342,1837,1299,14422,13779,13136,12494,11853,11213,10574,9300,8666,8034,6781,6162,5550,4947,4357,3787,3248,2756,2342,2054,12612,11344,10712,10084,9457,8835,7603,6996,6397,5810,5237,4684,4159,3674,3248,2905,9656,9047,8444,7848,7262,6687,6128,5588,5073,4593,4159,3787,9893,9300,8714,8139,7575,7026,6495,5988,5511,5073,4684,4357,10167,9590,9024,8469,7929,7406,6905,6430,5988,5588,10473,9915,9368,8835,8318,7821,7349,6905,6495,6128,7406
122,7406,7603,15976,6781,6996,7575,9656,13946,14524,15108,15697,7406,7821,8739,9232,9743,10270,11362,11924,12494,13072,13656,14840,15439,6905,7349,9915,10473,11042,12204,12794,13391,14597,15205,4729,4593,4547,4593,4729,4947,5237,5588,5988,6905,9024,9590,10167,10752,12545,13152,13763,14378,14996,4108,3951,3897,3951,4108,5073,5511,8139,8714,10494,11099,12324,12942,13563,3787,3498,3312,3248,3312,3498,3787,4593,5588,7262,7848,10270,10888,11510,14654,15288,4159,3674,3248,2905,2678,2905,3248,4159,4684,5237,5810,14524,15164,7406,3787,2054,2342,2756,4357,12409,1452,1837,2342,13007,2054,1452,650,919,14290,13640,8444,7794,3897,3248,2598,1949,1299,650,0,14953,14305,8469,7821,7174,6528,5882,4593,3951,3312,2678,2054,1452,919,650,14996,14349,12409,7262,6624,5988,5356,4729,4108,3498,2905,2342,1452,15066,14422,13779,13136,12494,11853,11213,9936,9300,8666,7406,6781,6162,5550,4947,4357,3787,3248,2756,2342,13248,11977,11344,10712,10084,9457,8216,7603,6996,6397,5810,5237,4684,4159,3674,3248,10270,9656,9047,8444,7848,7262,6687,6128,5588,5073,4593,4159,10494,9893,9300,8714,8139,7575,7026,6495,5988,5511,5073,4684,10752,10167,9590,9024,8469,7929,7406,6905,6430,5988,11042,10473,9915,9368,8835,8318,7821,7349,6905,6495,7821
123,18600,19192,30251,18337,18937,20146,23211,28201,28829,29459,30090,20540,21157,22397,23020,23643,24269,25523,26151,26781,27412,28043,29308,29942,20344,20967,24103,24734,25365,26631,27265,27900,29171,29808,14597,15205,15817,16432,17050,17669,18291,18915,19540,20795,23320,23954,24588,25223,27133,27771,28409,29048,29687,14378,14996,15616,16238,16863,18747,19378,22547,23184,25098,25737,27016,27657,28298,13563,14186,14812,15439,16069,16700,17332,18600,19872,21786,22425,24988,25630,26272,29488,30132,12134,12761,13391,14022,15924,16560,17197,18475,19114,19755,20396,29409,30055,8216,11977,15804,16445,17087,19015,3248,15710,16355,17000,2342,13056,13702,14996,15643,919,1452,6528,7174,11061,11710,12358,13007,13656,14305,14953,0,650,6495,7145,7794,8444,9094,10393,11042,11692,12341,12991,13640,14290,14939,650,919,2678,7821,8469,9117,9765,10413,11061,11710,12358,13007,14305,1299,1452,1837,2342,2905,3498,4108,5356,5988,6624,7902,8543,9186,9829,10473,11118,11764,12409,13056,13702,2756,3787,4357,4947,5550,6162,7406,8034,8666,9300,9936,10574,11213,11853,12494,13136,5810,6397,6996,7603,8216,8835,9457,10084,10712,11344,11977,12612,6128,6687,7262,7848,8444,9047,9656,10270,10888,11510,12134,12761,6495,7026,7575,8139,8714,9300,9893,10494,11099,11710,6905,7406,7929,8469,9024,9590,10167,10752,11344,11942,11042
124,18012,18600,29623,17741,18337,19540,22594,27573,28201,28829,29459,19925,20540,21776,22397,23020,23643,24895,25523,26151,26781,27412,28675,29308,19723,20344,23473,24103,24734,25998,26631,27265,28535,29171,13991,14597,15205,15817,16432,17050,17669,18291,18915,20167,22687,23320,23954,24588,26496,27133,27771,28409,29048,13763,14378,14996,15616,16238,18117,18747,21912,22547,24459,25098,26376,27016,27657,12942,13563,14186,14812,15439,16069,16700,17965,19235,21147,21786,24347,24988,25630,28844,29488,11510,12134,12761,13391,15288,15924,16560,17836,18475,19114,19755,28764,29409,7603,11344,15164,15804,16445,18372,2756,15066,15710,16355,1837,12409,13056,14349,14996,650,919,5882,6528,10413,11061,11710,12358,13007,13656,14305,650,0,5846,6495,7145,7794,8444,9743,10393,11042,11692,12341,12991,13640,14290,919,650,2054,7174,7821,8469,9117,9765,10413,11061,11710,12358,13656,1452,1299,1452,1837,2342,2905,3498,4729,5356,5988,7262,7902,8543,9186,9829,10473,11118,11764,12409,13056,2342,3248,3787,4357,4947,5550,6781,7406,8034,8666,9300,9936,10574,11213,11853,12494,5237,5810,6397,6996,7603,8216,8835,9457,10084,10712,11344,11977,5588,6128,6687,7262,7848,8444,9047,9656,10270,10888,11510,12134,5988,6495,7026,7575,8139,8714,9300,9893,10494,11099,6430,6905,7406,7929,8469,9024,9590,10167,10752,11344,10473
